"Points:0","Points:1","Points:2","intensity","laser_id","azimuth","distance_m","timestamp"
0.081128,2.4327,-1.3676,3.0,2.0,191.0,2.792,522506837.0
0.2317,6.9478,-0.977,81.0,3.0,191.0,7.02,522506837.0
0.085578,2.5662,-1.3652,3.0,4.0,191.0,2.908,522506837.0
0.23199,6.9567,-0.81398,51.0,5.0,191.0,7.008,522506837.0
0.090244,2.7061,-1.36,4.0,6.0,191.0,3.03,522506837.0
0.23203,6.9579,-0.6495,68.0,7.0,191.0,6.992,522506837.0
0.09628,2.8871,-1.3673,3.0,8.0,191.0,3.196,522506837.0
0.23187,6.9531,-0.48648,64.0,9.0,191.0,6.974,522506837.0
0.10298,3.0879,-1.3756,6.0,10.0,191.0,3.382,522506837.0
0.23152,6.9426,-0.32394,70.0,11.0,191.0,6.954,522506837.0
0.10986,3.2942,-1.3767,4.0,12.0,191.0,3.572,522506837.0
